User id,Number of tweets before,Number of tweets after
1385260981,2,1
1433861947,2,38
243577883,4,6
1281451207,6,2
1328328686,1,2
55441301,1,4
469468771,1,1
913505702,2,1
569666483,1,1
614606634,1,1
926638290,3,1
412718355,1,2
483235358,1,1
962185904,3,1
1717365170,3,8
21749206,1,1
322473448,2,1
2574826303,2,7
1426741164,1,1
23651398,1,1
392191893,1,3
2340730896,2,1
217725704,1,2
1095548894,1,1
1630982418,1,1
505648231,1,1
1287056479,1,2
831781454,3,1
589536813,1,1
1710276006,1,1
25401571,1,2
36327407,7,6
227755413,1,1
2211555122,8,2
20194326,1,1
429525792,1,1
20314908,2,1
408963542,3,6
16441395,4,8
17847939,1,1
1180291154,1,1
374860908,2,1
44481763,3,6
113116358,5,4
335626680,1,1
1072547186,5,4
40894553,2,6
217865707,1,1
191286038,1,2
458887458,1,1
285761256,1,1
1947817009,1,1
2213156977,2,1
2360119819,1,1
14587890,1,2
158624945,1,3
1343047736,1,1
261934254,1,1
2560234513,1,1
1000584828,1,1
2378591420,1,3
1647883290,1,1
60236291,2,3
2542938955,2,10
38878469,4,2
1216837213,1,3
622553145,1,2
2444940942,2,16
1689446389,4,10
177600305,1,5
1712502560,1,3
2285896423,7,18
338844588,1,2
17482476,4,2
629636860,1,1
227959448,1,1
2372310535,1,1
102208954,1,1
440690311,5,5
235320436,1,1
1716251040,2,1
132376464,2,1
2549989675,1,4
484476145,1,1
550238952,10,9
1714167194,3,2
1681835995,4,2
1031232416,2,1
730918777,1,1
84094914,2,1
2450868412,1,8
1260745128,3,4
1214304649,6,6
16540305,1,1
373978904,3,2
354279214,3,2
372115803,4,1
457209302,2,54
2456680466,1,1
1477976084,5,2
251169034,1,1
128085980,1,1
253012704,2,5
21227559,4,3
382972830,1,3
24574389,4,3
1482575504,1,1
1625278572,2,1
321324085,1,1
2720228134,1,1
1061127139,1,1
1439812932,1,1
498006249,1,2
529710876,1,5
2445655643,1,1
1549977025,1,4
352432390,1,1
2257778119,1,1
43607615,1,1
2413051692,1,1
55656691,2,2
269084357,1,2
1511639706,1,3
30060655,4,4
2440499738,1,1
2367196891,1,1
2317278168,1,1
1095753908,1,1
44484303,1,4
903085266,1,1
167325419,1,1
28833259,1,1
710085299,1,1
1526107087,1,1
234069741,2,3
2307554113,2,1
15740491,2,9
571180442,1,1
2521373997,1,5
375362815,1,1
2390626435,1,6
873097974,1,2
250854085,1,2
71319477,1,1
147691799,1,1
63843995,1,1
563067334,2,1
983870672,2,1
76835116,2,2
61630226,2,1
280383363,1,1
556230206,1,1
356131775,1,1
153218852,1,2
148379994,1,1
484443861,2,1
973703810,1,3
9362512,3,4
74057971,1,1
1715935430,1,1
23745501,1,1
128148127,3,2
2214794843,1,1
2493957969,2,2
211218924,1,1
67208503,1,1
185960479,1,2
1316400738,1,1
581306475,1,1
2317899203,17,2
782468245,12,7
171651402,1,1
2489175218,1,17
320169758,1,1
18634511,1,1
1087790736,1,3
73322149,2,4
26924602,1,3
2600742950,1,3
232024195,2,2
232324966,1,1
480132324,1,1
231115821,1,2
2334001867,1,1
1700632561,2,1
176950935,2,3
2156422935,2,1
14704624,3,10
1645991480,2,1
37834170,2,7
2369476274,1,1
60709952,1,1
499239915,2,3
316712331,1,1
2231924628,1,2
66298826,1,1
22896762,1,1
306728114,1,1
37627349,1,2
132283322,1,2
1972942819,2,2
49228528,1,2
283293384,8,4
1100564694,1,1
31687171,1,1
21388041,1,2
94269255,2,1
15691567,1,1
1364469967,3,3
219675283,1,2
554127727,1,2
307743334,1,2
2265490963,2,1
405259126,1,1
996066235,2,1
1616733282,1,1
1027218848,1,3
483115030,1,1
614360617,3,7
1097470657,3,2
1584465018,3,3
475407774,2,1
309413432,3,16
70876959,1,1
2273917843,1,4
858977312,1,1
20601430,2,1
22382385,3,1
13942322,1,1
2524625784,2,2
1699539260,1,1
604601602,1,1
2335221331,2,3
310207480,1,2
218681662,1,1
47143758,1,2
1480181089,1,1
242942481,1,1
1096901059,2,1
26150215,4,1
226887584,1,1
15699365,1,2
562542172,1,2
1640655852,1,1
37446680,2,2
1973773945,4,4
327891439,3,1
28052193,1,1
68853659,1,3
1556811715,1,7
61376130,4,4
68744081,2,2
2164201181,1,1
18773538,2,1
26315594,1,1
16540169,2,1
194759050,1,4
30709612,11,9
2158891405,1,2
419268517,1,1
339114324,1,1
157934769,1,1
222493409,1,1
1555089990,1,6
16005380,1,1
337777764,1,5
541750097,1,1
219932883,1,2
28134618,3,2
1615196906,4,1
879939978,1,2
1732163395,1,3
166353035,1,7
2342764558,2,3
81269286,1,1
859923871,1,2
16275858,3,5
1125971478,1,1
264303124,2,5
1065862190,1,1
379458855,1,1
204933567,1,2
269990392,2,1
103958748,3,2
412618555,3,4
277355642,1,1
1434151772,1,1
217323400,3,17
54672942,1,1
14085040,2,2
1061013524,2,1
1561903663,1,1
1480179115,1,3
1419802964,1,1
1263501188,1,1
2320716600,1,1
1959208147,3,1
787509570,3,2
513982448,1,2
180227073,1,1
552792262,2,3
27334224,1,2
414579051,3,7
25791453,1,1
18975225,1,1
443088751,5,2
2262085603,1,1
186892927,1,16
28215625,2,1
1240604348,1,1
2432606850,3,4
23133597,1,1
896443368,1,1
62922463,1,1
64571685,1,4
497626532,2,1
492318226,1,1
1688276568,20,13
1658575568,2,2
56093186,1,1
389322083,10,34
542003384,1,1
216808210,4,5
1935612434,5,5
340726856,1,3
913378058,2,1
18459796,3,3
1112479376,10,12
21977917,1,1
79413887,1,1
42936708,2,9
719762820,1,1
592655064,2,2
2372259887,1,1
1328723425,2,2
2289638774,4,2
104055853,1,1
711169386,11,1
2566986794,1,6
1722581857,3,1
278827267,2,1
16715398,2,4
1279375945,1,1
67253558,3,6
1972797846,7,1
1836275857,1,1
285869056,6,7
2201100559,3,1
1318197200,1,1
67714462,4,4
1345574868,8,10
2494076090,1,1
493234970,1,1
74977930,1,1
1436368224,1,1
1059004279,2,8
375679731,1,1
87278204,1,2
2385300655,7,3
441144122,1,1
2349160152,1,1
49630747,1,1
89611185,1,1
2336905988,1,1
142620521,1,1
810381218,38,18
1435786376,1,1
316226046,1,16
565252743,1,1
463696074,1,1
47381798,1,3
28136613,3,1
1561327824,1,1
479873829,2,2
1718401249,4,1
1954583190,1,1
455966478,1,1
133875607,3,4
263534419,1,1
1904651622,5,1
592152195,3,1
1051803823,1,1
15917758,2,2
571231567,2,3
108502179,1,1
17817370,4,3
703394768,1,2
180647381,1,3
623404870,1,1
275765160,2,4
309501165,1,1
41539273,1,1
1238373738,1,1
2391800377,1,1
1511669790,1,1
250317608,1,1
315076935,1,1
1320341174,1,10
1967810712,15,6
597792261,1,1
48393126,2,2
1154770568,1,1
278620251,2,1
19584291,1,1
2347653378,2,1
1646016212,3,1
701799026,2,2
1424339515,1,1
2265176663,3,1
55521563,1,4
1129264446,1,1
430023157,1,1
260457983,1,1
1030135994,48,24
2538899928,1,2
807536270,1,1
1240987117,1,5
2451050274,4,1
834603997,1,2
1713558788,13,7
1510307954,3,1
941462346,1,1
24787367,2,13
2382079327,3,36
128187720,1,1
361725993,1,5
305694964,3,2
177276897,2,1
1711389288,12,35
251339025,1,1
156453883,1,1
131791334,1,1
560198159,1,1
881582755,1,2
1603496827,5,8
40510796,5,6
2330384089,3,1
15821204,1,2
259594364,1,1
127955840,3,5
327903454,1,2
484236940,3,1
828227486,1,1
726102943,1,1
69223489,2,6
594715192,1,1
109926974,2,1
2165220070,1,1
104225373,1,1
91926093,2,1
529717426,1,2
561310591,1,1
194017147,1,2
15731526,2,4
2454812418,1,1
236995931,1,1
17714548,1,1
24493808,1,2
21054720,1,1
1432762393,1,1
40677768,1,1
1539838530,4,3
1515232496,1,1
789989246,1,4
165524923,1,1
328333681,2,1
2353462076,1,1
225144270,9,12
1707067837,1,1
351701013,3,8
2221393339,3,3
20672966,3,1
2153963151,1,1
51537962,1,9
25885519,4,1
19107620,1,1
496573854,1,1
1613893543,4,2
1542566948,1,1
2509896558,1,2
215510355,1,3
1957391630,3,8
735518990,1,1
196730233,3,4
469779546,4,2
799401248,11,22
23159745,1,1
551257483,3,2
61555014,3,5
348880637,1,2
49093058,1,4
714890358,2,1
1053556404,14,26
1802231010,1,1
2291124847,5,4
91158484,1,2
270843568,1,1
49305642,2,1
33295433,1,4
1110613542,1,1
230535542,6,3
218423826,100,89
386058585,11,21
17999757,1,1
487168365,2,3
254931208,1,1
2413700102,1,1
1613175458,2,4
565539586,3,3
54828636,1,5
42673001,1,1
317546385,2,1
145039730,1,5
1634744851,1,1
1355513150,1,1
161903579,1,1
382953674,1,1
2601537182,1,1
208263302,1,1
1576454143,1,2
2329698752,1,2
729413407,1,1
954130530,1,2
234922535,1,4
552785112,1,2
60820582,2,2
858835843,1,1
402785923,5,16
163638941,1,40
37359097,2,2
1672541887,3,4
2192332466,1,1
201241870,2,1
129939121,3,2
248981251,2,1
212270302,2,1
1321445568,2,2
483345369,1,4
1026858780,1,1
1913418746,1,2
2323185704,2,13
2546999470,1,3
286293064,1,2
347920510,2,2
59222462,1,1
50100683,1,1
28967024,1,3
7949902,1,1
57170795,1,4
64023366,1,1
744829628,1,1
1577020866,1,1
2462860429,2,1
2302067281,1,2
1462406833,1,1
45388727,2,2
1220792090,9,1
501112373,1,3
82703318,2,3
23720055,1,1
404868147,4,2
305526508,1,2
20752767,1,1
32356100,3,1
16086928,1,4
1238355517,1,3
566621136,1,8
75034878,1,1
579231106,1,2
1471200025,1,1
465212150,1,2
2290169588,2,1
1321179920,2,1
156029783,1,1
42166120,1,1
1372272469,2,5
2300850367,2,1
6649262,1,1
40180260,1,1
782310,1,1
120080638,1,1
2493359580,3,1
1602312284,2,1
358545917,3,2
2294724476,3,1
211436670,2,1
1918986966,1,1
460385273,1,1
560897897,1,7
389054819,3,1
859014656,1,1
2388718668,1,13
258918382,1,1
13604312,2,2
213517565,2,11
1240680019,2,2
44438692,1,1
543086454,1,1
79776720,1,1
56903066,1,1
349047309,2,1
1265786004,1,1
600301113,2,2
159377915,2,1
440141921,2,1
823547468,1,1
14249445,2,2
49190063,2,2
1187101945,1,1
247222150,10,24
571174812,1,1
633185358,1,3
439247553,2,2
345517008,14,13
1578264330,1,2
523747225,1,4
733025917,1,1
632286745,1,4
230416639,1,1
225989572,1,5
211456083,1,1
785648959,1,1
1154822552,1,2
178026053,1,2
626539463,1,1
215502112,1,1
2592046471,1,4
17938456,1,1
806810437,4,8
325315520,2,6
2523588247,1,1
44624263,1,3
295651937,19,8
142375993,1,2
270380109,1,1
2298154898,2,4
46739153,1,1
395824229,2,9
2470788914,2,3
248068939,1,1
295797876,2,8
573341487,2,3
34410527,1,1
322354051,1,2
747670118,1,2
393838489,1,1
126424857,1,1
100678199,1,1
529053217,1,1
293303332,3,10
1627546478,5,1
1443002160,1,1
717806162,1,1
2415350088,1,1
268097392,1,3
216153107,3,1
2430675158,14,23
348490950,1,1
136164768,1,1
380604763,3,5
1328778984,3,1
2218176538,1,1
310255136,1,5
55412153,2,1
2369312460,12,26
2428080694,1,1
2369827370,1,3
910668174,2,3
257926602,1,4
17192126,7,9
18999585,2,2
377727146,5,2
1230774800,1,2
64689791,1,1
2223338568,1,1
1641649837,1,1
185481071,2,2
37199035,2,1
1700275219,1,22
861196344,1,1
1217490967,2,3
459521412,1,1
271035622,1,2
77301529,1,1
1468967280,5,9
43838517,1,1
14986811,2,3
222225152,1,1
27355479,2,7
304087150,2,1
19755779,1,1
2524804237,5,8
66459591,2,1
715482078,2,1
849204937,2,1
2502317819,1,1
2189711449,1,5
1028558120,1,1
2214155665,2,3
16562019,1,3
176115656,3,1
1569445555,1,1
1683013567,2,5
259961874,2,1
22218848,1,5
1083001452,1,1
774934170,1,1
205981885,4,2
299723192,4,19
26929894,3,1
427695831,1,1
967420662,1,1
132364608,2,3
154604091,2,2
1453338102,3,2
2581869458,1,1
522626859,1,1
34819141,1,1
1853071423,3,1
27004448,1,1
807649051,1,1
1962928536,2,1
157936230,3,6
212781429,1,1
1594470031,1,1
528320909,10,11
842279588,1,1
1460207244,1,1
246449548,1,4
2308431578,5,2
336657596,2,1
332551962,3,2
632281002,1,1
208638386,1,8
585517059,1,1
2286189025,2,4
27968672,1,4
87423187,7,2
284076483,1,1
50334214,1,3
268868551,1,2
43112269,26,16
551343764,1,1
157050864,1,2
192552197,7,1
93916496,1,1
1431757394,2,2
2597599040,3,24
16039109,1,2
218682910,1,1
1128959628,2,4
66448584,12,3
118481728,1,1
16012783,5,5
1689833017,1,2
121090109,1,1
628686604,1,2
475970582,4,5
1486642928,1,1
1686733310,10,2
20641044,1,1
31331245,1,1
363045092,1,1
384542797,1,1
708153696,1,1
293592051,1,1
185505217,2,2
252319053,1,4
2411925091,2,5
394906847,1,1
329085550,4,2
434298446,1,4
297622363,1,1
274403383,1,2
1332539924,2,4
2392605271,5,25
2477750718,1,2
278229516,1,2
1484391258,5,2
486266081,6,13
829648670,2,1
773609719,1,1
178311878,1,1
150640142,4,2
19351622,1,1
903905274,2,4
989613338,1,1
793194692,1,1
345643232,1,2
222859421,2,2
366176177,6,2
993763608,1,2
225168906,1,2
65628310,1,1
568046839,1,2
384000084,1,1
1099233252,1,2
7512012,2,4
604139873,1,1
15944799,1,1
6779242,1,2
310350735,1,1
286166830,1,1
632923508,1,2
373603047,1,4
162194345,1,7
634015168,1,2
987315588,3,5
85915590,1,1
2574651858,3,3
119285811,1,2
2272569452,1,1
398363805,1,1
45298356,2,6
206698797,3,2
1347781694,1,1
92787181,2,1
293512298,1,1
2359341563,1,1
468423400,1,2
2179960717,1,1
819405709,1,2
254296709,2,2
80187866,1,2
1365283472,1,1
902904414,1,9
2301847561,1,1
201575420,1,1
715172594,15,19
19758502,3,2
2334065936,1,5
1684163250,3,1
324961609,1,1
400022977,6,10
67146757,2,2
2420161008,1,1
271309844,1,1
2657886235,1,1
563325147,2,2
22473015,20,27
81370649,14,28
347138212,2,2
2439682171,4,19
2188640004,7,6
92947563,3,1
1869800893,2,1
2150280847,1,1
1975819327,1,5
1468336621,2,4
918299220,1,2
2429215598,2,4
1976076002,1,2
305651385,4,2
560759911,1,1
204309276,1,1
631304913,1,2
2276791584,2,1
93447910,14,33
612656037,2,1
232987574,2,1
106240259,1,1
468052074,1,3
28746261,3,2
372936550,1,3
570455086,2,1
1859495642,2,4
1665709448,1,1
2217048630,4,1
2366387407,1,2
1280782795,1,1
576151275,13,4
2460448362,1,2
1112383052,1,1
891393428,1,7
72117309,1,1
316281212,1,10
201631351,1,1
25496936,3,2
36681617,2,2
473030616,7,9
101101303,1,2
2242356187,2,5
47711219,2,2
57887194,1,1
468958088,10,1
236093569,1,5
30541239,3,4
2601585649,1,2
488392972,1,2
788534196,1,1
1833871304,1,2
35398412,3,2
2157799056,1,2
481007456,2,1
14761622,6,40
1017734684,1,1
69768385,7,2
2566664391,1,1
778175648,1,3
216647845,4,3
2463518108,13,3
2349208054,1,2
253017377,4,2
19489239,1,3
1195494865,2,2
1198190700,1,1
2491089211,1,2
1052121181,2,14
233696502,1,1
1623808465,3,1
1340573534,1,2
1184147774,2,3
2535770194,2,2
1682265067,2,1
20088014,1,1
2351425341,2,2
195153921,1,2
536675391,1,1
93838278,1,1
2391464040,2,1
259797602,1,2
577684550,1,1
23142690,1,1
238109820,1,1
120163618,4,5
1197914418,1,1
496125426,1,1
1681232352,1,1
396970331,1,1
2414181628,1,2
2493170212,1,6
1710088466,2,2
318630821,2,3
129992692,1,1
2553559250,1,1
1571999418,1,2
321847733,1,1
328640124,2,1
1299428346,1,1
130063063,1,1
561574976,5,1
2250821532,1,2
576629054,2,1
121907236,1,1
2675407839,2,2
157772643,1,1
425866066,1,4
380545311,1,2
364988195,2,3
540474416,1,1
316824802,1,2
158748882,5,2
2232622795,1,1
60437755,1,1
1709906569,2,1
45252153,1,1
820592179,1,1
257011886,4,1
2444543323,1,3
14267832,1,2
794935808,1,2
1572046374,2,1
14368079,1,1
300038251,1,1
18779467,1,1
407516411,1,1
416608047,6,12
560177250,1,2
2337464570,1,1
285946192,1,1
119777563,1,1
225627469,2,7
59042306,8,6
21845135,1,2
15068091,1,2
1974253008,3,10
166220734,2,3
415785585,2,3
471357993,1,1
35528905,5,3
72357303,1,2
364571784,5,4
962781115,12,1
1311207210,4,2
158674126,1,2
186573204,4,1
820883238,1,1
2505372074,1,1
259360955,1,1
2388914154,2,15
778111382,4,2
17532393,1,1
349004622,5,7
1580603540,1,1
2266349928,9,4
2477536213,1,2
121418553,1,3
336039885,1,1
350922339,4,2
221313465,4,1
2220150151,1,4
1263922452,6,1
1100719122,2,2
35862271,4,7
149812539,2,1
200232480,1,2
556119836,2,1
2193367614,1,3
2432677142,4,8
2306664158,1,1
1663714980,1,1
352839081,1,1
318874882,1,1
571598042,5,3
1035813223,2,1
619849544,2,2
49221326,10,15
27457999,1,1
476636801,1,4
1849529340,1,7
494026634,12,23
1475745668,6,8
899292330,1,1
473107941,1,1
259727307,1,1
1262288203,1,1
1086757160,1,1
121468801,3,4
864373849,1,4
273048084,4,3
200764966,4,1
42597941,1,1
314301313,2,4
2165867660,1,1
2666367024,3,14
241990582,1,1
349561866,3,2
289507547,1,1
30294980,3,1
339672441,1,1
253009232,31,35
1906714879,3,3
15969142,7,10
181107372,3,1
529843191,1,1
481011796,12,46
72798486,1,1
497665754,1,2
487898172,1,2
2217294462,1,2
43687410,2,1
771173029,1,1
543879146,1,1
425162617,1,1
2254454004,3,1
1965456318,1,3
120932398,1,1
1670345995,2,20
82515308,3,6
2405028108,1,1
1262563855,3,1
414678634,1,1
1110565039,1,1
281835671,1,1
1557247518,1,1
743110878,1,1
2186767169,2,1
23216009,1,1
2439749149,4,14
1494863659,2,2
1478906628,1,1
481096902,1,1
821689608,1,1
108009132,3,2
2672957817,1,3
34347535,1,1
315655828,1,12
1028298528,1,1
521745907,1,1
423906673,1,2
137902474,2,1
761785940,1,1
317752766,4,7
2178876318,1,1
800517116,7,8
264399117,1,2
387917128,3,1
27747262,1,2
195594134,5,4
1149843456,8,7
1317187411,3,2
2308866024,2,2
290405082,1,1
288245633,1,1
551726304,1,1
709775930,2,1
237965444,1,1
97199841,4,10
384225822,4,20
602692010,1,2
53357594,1,2
1860788018,1,1
1177035259,1,5
457361103,1,1
316161690,3,5
1438579796,9,5
325386495,1,4
2705336670,1,1
404506526,1,6
2526634910,1,20
19847699,1,1
1449276366,1,1
1661825672,1,1
882931033,1,1
19847695,1,1
2164996675,1,5
1665571122,1,1
461953673,2,1
2403645524,1,1
1204333356,1,1
221240603,2,2
19395472,1,4
2331302712,1,1
555521069,11,4
459912324,1,1
2383822854,1,1
558016516,1,5
45982535,1,1
243769444,1,1
2433465733,2,2
72853440,1,3
2534040943,1,1
2425943742,1,1
153161390,8,22
149374108,2,2
1724045556,2,1
423700711,1,1
22168567,2,1
112251517,1,1
80670014,1,2
53852360,1,1
79672624,1,1
2196015604,1,1
91427290,1,1
757909999,3,1
197787876,2,3
981872928,2,1
95254250,4,3
2210078816,2,1
55952887,2,1
1075565593,4,7
277466861,10,4
83126101,1,1
21575880,1,1
146254094,1,1
323332648,1,1
1057389968,1,1
1053697598,1,1
594053567,1,1
144501930,1,2
1399029192,1,1
1292695458,1,4
314812336,1,1
301857015,2,2
820075285,1,1
1424604806,3,11
714522812,1,1
2303262378,7,7
626238009,1,2
546959622,2,1
1486721005,1,1
2273602388,1,1
340152613,1,2
1379555857,1,1
2353638778,5,10
229131293,1,1
41960210,1,3
550771818,2,3
1608183943,1,4
336826096,1,4
172618791,1,1
137094029,1,1
43859502,3,2
379961664,6,4
2208054002,1,1
391417677,1,1
2510966140,1,1
252084722,1,1
33621932,1,1
28580359,1,3
741128293,1,1
65700868,3,2
21233136,1,1
26284513,1,1
600467609,5,6
28116666,1,1
2224312266,1,1
2377456994,2,1
297595649,2,1
387082640,2,1
1402167313,3,2
275324811,1,1
14604658,1,3
184434119,2,2
182995874,1,1
224155430,2,1
1672013029,8,4
2439576079,5,19
948623167,1,6
356911955,1,1
110390981,2,2
32846512,2,4
344397942,1,1
255270513,1,3
87417707,1,2
425792634,1,1
1100815951,2,1
323685593,47,89
331759908,1,2
215526712,1,1
806985606,3,2
509222972,1,1
811785716,1,2
1056162289,1,2
271443421,1,1
801518772,1,1
495841167,1,2
21002505,2,2
277630003,1,1
107484181,3,9
317577397,1,1
156637745,1,1
556789430,1,2
39373412,1,1
374027440,1,2
20550234,1,1
1830039091,1,1
32751121,1,1
172538829,1,1
629863635,1,1
18007079,1,1
1214282652,7,7
1645712216,1,3
217137252,1,1
297821266,1,1
237088996,1,1
115496936,2,1
1164683005,11,5
1708886172,2,3
787504237,6,8
519143977,1,1
2409528040,1,1
624687153,4,9
25693756,1,1
621849698,1,2
619910271,1,1
18052599,1,1
1357259774,1,2
2207745422,1,1
401193543,1,1
250083780,1,1
2289843085,9,17
45852330,1,1
1537356488,2,2
362281167,1,1
1163989153,1,2
281606741,1,2
1021216284,3,5
2217847860,8,13
86881024,2,1
77862104,1,1
364542283,1,2
539456902,1,1
708532513,2,1
110854347,2,4
2538172702,2,2
223200673,1,1
2251023648,4,2
257612058,19,23
387947923,1,1
364349115,7,4
